business_id,pop,homes,homes_occupied_by_owners
U9gYVH5VjlyyiD7DCrsXrA,1961.0,1293.0,1029.0
mMUG5-3Q-XY1I7-yBHwpnA,11071.0,6887.0,6012.0
bVfkZMFXO7sSr_VNWXWs9w,22941.0,15015.0,13602.0
SrmJR2HWr9PFIZN3Ocg-EQ,25931.0,15161.0,14280.0
iAqW3VU9vRp-CZJBdYzpJA,22941.0,15015.0,13602.0
bVn6Eix6LzCx0nIWjOo6Vw,30465.0,13690.0,12647.0
WJeyavN7N98-3E5HFLMM4Q,25531.0,15764.0,14820.0
7yosOEWC4Q9-yx81lQxH-Q,11071.0,6887.0,6012.0
kzRbdFqEduBnJXPI_X1prg,13689.0,8079.0,7630.0
T903SkJTdLjDrSwEKH1rgA,3457.0,2715.0,2119.0
fC5oOmgnngArg_EiqGqxzA,25531.0,15764.0,14820.0
ykFMXZqICM3swLtvJYWidQ,21532.0,12046.0,11493.0
5zDri6c8hT1xqec-IG0izg,14047.0,7620.0,7157.0
2c-wfOepOw-m2U1Bb4bAIA,25531.0,15764.0,14820.0
P0jNDFY-SJ_StZDI4SJD_Q,11071.0,6887.0,6012.0
ch5ivbtU5TacN4xRbY6Qxg,25931.0,15161.0,14280.0
twzgrzphXT7oa0II673-6A,30465.0,13690.0,12647.0
lixWKT2QLl46QQwsUVzqsw,19432.0,14501.0,11834.0
hJcJwIBp6gStbNaFLOss9A,25931.0,15161.0,14280.0
H1jaLrj928aGzKl-wmLlBA,13689.0,8079.0,7630.0
Y45MLDfWN8dzPchqSG_A1w,22941.0,15015.0,13602.0
z72ca9aGkKflhKXgvV1caw,19432.0,14501.0,11834.0
Q9LNT8I21O7AuefRhFXDVA,25931.0,15161.0,14280.0
Wm00PmK06daEyo_Lvhuraw,3457.0,2715.0,2119.0
FX9HVY1o-XhyXANPiAPIwA,25931.0,15161.0,14280.0
ln9h7xsY_PbXQWeZk8EUcg,15911.0,8846.0,8257.0
c6f4_lBK1pEn7DTMW4nFIw,3457.0,2715.0,2119.0
oi8kGXayDxQoHdBkfGaVXA,15911.0,8846.0,8257.0
FO6CWml1n3iOhLU--zvyWg,3457.0,2715.0,2119.0
Xl4wtRDBc_lmANlPl0n-8Q,19432.0,14501.0,11834.0
nQSryfcBfMEOI-taawSlAQ,19432.0,14501.0,11834.0
PvwTABKmPJXGWsEYp1owqQ,11071.0,6887.0,6012.0
SEw0_YFjXtRc1pQ0I5HLCw,15911.0,8846.0,8257.0
Wn9K0O010E81YYsM1BTBCQ,25531.0,15764.0,14820.0
2sH1oH-vuW-XtPEeQsltCg,1961.0,1293.0,1029.0
0sTCn7-EUMoztQdrbbt67w,30465.0,13690.0,12647.0
jq8oEtE2b7HyVAXsHkXSPA,14047.0,7620.0,7157.0
T1XOnKixdn10ILcNYcrTBw,25931.0,15161.0,14280.0
w7FC-qXFM-kkdi8UYwWlFA,30465.0,13690.0,12647.0
6CvV6e57dnliroUmefpOLw,3457.0,2715.0,2119.0
PGaHpoxm0CWTKhB1Qy2p4Q,3457.0,2715.0,2119.0
If2TR8z7WAFu3RLj93MxSw,15911.0,8846.0,8257.0
lPgwznPyAehZ0qbY8vFIWg,3457.0,2715.0,2119.0
vOIM0Vk8vw0bplqGjuUIdg,11071.0,6887.0,6012.0
WcWisNsMkJDGS4dtB-KS7Q,3457.0,2715.0,2119.0
YtlTKq3v2uxibBjl4WkFVA,25531.0,15764.0,14820.0
cyibZ2ijuDshKHlQs4IB5w,19432.0,14501.0,11834.0
7ckkAthNdx16RRfcTM4YdQ,21532.0,12046.0,11493.0
TVrKvnK-DkJvl-8tTMvMXw,30465.0,13690.0,12647.0
ziHR6az88Vt-I97tGeblQg,19432.0,14501.0,11834.0
7lal9aFhyfm5n3GX8XZ7SQ,22941.0,15015.0,13602.0
ZHjG7GleA5xBrq7DLxcZNg,19432.0,14501.0,11834.0
Zk0u8UMRjPTQC0KMS1Kaqg,3457.0,2715.0,2119.0
xk4FO3d4cn3ymMN9uIqNGA,15911.0,8846.0,8257.0
NeduS2sk4T2nIah8B5GNuA,3457.0,2715.0,2119.0
ay5StmNCKJ7FtrEobQk_HQ,3457.0,2715.0,2119.0
Dy_4GxbjGmy178b12g17vw,19432.0,14501.0,11834.0
Qifoi_o0ddFrNrUEpTiCiQ,1961.0,1293.0,1029.0
NB-ycwaL1RqX1rrV4ibpgQ,25931.0,15161.0,14280.0
MRBR17eVWS-ZRY6eYOzkCA,25531.0,15764.0,14820.0
rxmt7qklWLUYyt-pay-2wg,15911.0,8846.0,8257.0
HRICFHnWtANGkQI7-DuONQ,19432.0,14501.0,11834.0
sF52kjq1dsGpvFY55VuKhA,25531.0,15764.0,14820.0
9LzftfQm9S_bjpW_hl3xiw,15911.0,8846.0,8257.0
HqmqErvf2-n0WxWm45lvrw,11071.0,6887.0,6012.0
P5E6qD454L49sfAz-zKx3w,22941.0,15015.0,13602.0
q1xcnBge1er11RmtkBE_3g,15911.0,8846.0,8257.0
TUD0E_iuWDSrEWIl0wsQOQ,3457.0,2715.0,2119.0
hdKMuZNqumUYzPh8w3Kscg,11071.0,6887.0,6012.0
Nxx4UNavxROQ5hFgZz8k3A,30465.0,13690.0,12647.0
vmSUf42iBHD0oMupCx60BA,13689.0,8079.0,7630.0
RVmKeY-wjbN8QiyarZ2egA,30465.0,13690.0,12647.0
A81O-DmzwQNcFuougCyq5A,13689.0,8079.0,7630.0
CtmTLJdR1PkhWWZIcIojiA,19432.0,14501.0,11834.0
2va9Ql6OCNWniepqb0eLlA,19432.0,14501.0,11834.0
8FhSTqMWf3nRh2Ra30_ROg,3457.0,2715.0,2119.0
dlVVSLmEKNWgfuhbbOC56g,25531.0,15764.0,14820.0
OPwehEd2OdsXF8Jn9Tkhvg,25531.0,15764.0,14820.0
ZkLy6olMkO3ltnQsd-5TDA,19432.0,14501.0,11834.0
uZViVY6Um3V0logVGPxfiA,25531.0,15764.0,14820.0
uN84PXx7d5MbT6oSCmhZJA,11071.0,6887.0,6012.0
Zcf_Ll1bhYZMM-tdMUN9Ow,11071.0,6887.0,6012.0
OqAJmCNvqBN83X3pP-oVjA,15911.0,8846.0,8257.0
G_t-j_iRy3_6hYZiVoEwqA,19432.0,14501.0,11834.0
jl2eDqw81T44eGJ5PqxCLg,13689.0,8079.0,7630.0
q5zaxKDTNRYTvSwMVHm-CA,11071.0,6887.0,6012.0
s5SR0faaaE8PmiZjeIJv1Q,19432.0,14501.0,11834.0
zca-aUYe9Q_yEIXeNCW7Ww,11071.0,6887.0,6012.0
4T6CsZE4BSTM2FCEOJkWMg,15911.0,8846.0,8257.0
dZm0Au2N6FpbjFi2o84lTA,25531.0,15764.0,14820.0
Mdh8U_K-gSPCxjWD5Md4eA,11071.0,6887.0,6012.0
-AydDtbScKj7TCrJ6gDKwg,15911.0,8846.0,8257.0
rV--G-Mi2jwxO9ZTj-Lb9A,11071.0,6887.0,6012.0
uULnedGyZbuYPRn8dEN-oQ,22941.0,15015.0,13602.0
8EfFCFsf78V4sew7a_-1DQ,22941.0,15015.0,13602.0
vRUTOV1Ut7PYiZQg6bbSvQ,25931.0,15161.0,14280.0
g_RCTQuhSMJwFfDHKRVOqQ,22941.0,15015.0,13602.0
T5sjJYrlArW46ecxlbKZ2w,15911.0,8846.0,8257.0
LKJvFfz8PEQUbUZT663B6w,19432.0,14501.0,11834.0
6wijrP2gwfRCN5EWaZ9Qfg,19432.0,14501.0,11834.0
zpklQc_ZFmybXUYIm6w1Bg,22941.0,15015.0,13602.0
5C_sZn-WDvHWd-W8HY7fjw,19432.0,14501.0,11834.0
ZRUKeLzF2qTEVsS8tGyHPQ,15911.0,8846.0,8257.0
0F9SlguwWGntcxX-ZG3CSA,3457.0,2715.0,2119.0
Q0kUJ41DwSrNgm0VGvdWDQ,19432.0,14501.0,11834.0
clAJn6wOvL4sDhXuChkDlQ,11071.0,6887.0,6012.0
CXl6rBmM8cnt6LeBEO1S4w,19432.0,14501.0,11834.0
u-KXKmItHtzNJOinNl3arA,21367.0,12345.0,11671.0
lL8mKPZ2WzT-VOoKDyKsNw,30465.0,13690.0,12647.0
xX0WxtJxXOt-ctT7IVBc-A,19432.0,14501.0,11834.0
5PWdzbsHwfyAhFSw2idKDA,21093.0,12097.0,11357.0
ymLLrm2-Sv1SyUZfMPb4dg,25531.0,15764.0,14820.0
B46c5O0uZOHqop4U9vSrsg,22941.0,15015.0,13602.0
XQ8YhsAo2pKY6VTbw3d8mw,1961.0,1293.0,1029.0
FTlAwQqJIsh7ngF0GyG-sg,27414.0,16574.0,15497.0
JWPlUMDPY6hHZauVEC3kpA,3457.0,2715.0,2119.0
Jk6uWH4i-HQmpL1-ohfiTQ,27414.0,16574.0,15497.0
r2fKUQncL5TqS6iIcewtHg,11071.0,6887.0,6012.0
V3yjF3zcwCZPVijvfFQBuQ,19432.0,14501.0,11834.0
ALggEacBJY2i_m95_V07dQ,25931.0,15161.0,14280.0
adZEuEQCD2wj6rW_skD5lg,3457.0,2715.0,2119.0
RNyrsbHo5EORtMqy67xE0w,15911.0,8846.0,8257.0
RJd6m1GGdu3-pUmYXOxW1w,15911.0,8846.0,8257.0
f6aSCFgy5NJUicWpB0XWFg,17382.0,8657.0,8280.0
LAQITNMPzLUh0qHB5sUl9w,25531.0,15764.0,14820.0
VnthOlvl4XRUgxVFF528Ag,25531.0,15764.0,14820.0
AEjLandvIGsMyXIH2_Q6QA,30465.0,13690.0,12647.0
MNzsIutDbC2gk0-94rkKsg,19432.0,14501.0,11834.0
N1GZNS0W6_J-06BDlKRJ3A,25931.0,15161.0,14280.0
msbES6yT9Fibm-pg8gfemQ,1961.0,1293.0,1029.0
HFqH6JCFlG1IdYy-LzvDww,19432.0,14501.0,11834.0
Ij9akObM8Y_I--7jkKvE8A,1961.0,1293.0,1029.0
tStrc2zX1yIxSAXb4ZmK1g,25931.0,15161.0,14280.0
udqu4L9pHPlVT_r-jJbvRQ,11071.0,6887.0,6012.0
YS_UqZPJ3ksPFoVK-1woWw,11071.0,6887.0,6012.0
OOgTO_19aejtXhXjly9U4A,7149.0,5148.0,4107.0
Vhud7HXXJ4AcO3P3ByeIzw,23261.0,10903.0,10093.0
flbOzx2qP3M3F_AMRO8s5w,7149.0,5148.0,4107.0
6hraErARqWHhl51YPb6OGQ,12638.0,7233.0,6331.0
WD471zxxlrL7HeRINcyK_A,33274.0,15598.0,14281.0
Y_KOPqfPJ8xkMxiVXlz3Eg,11597.0,6613.0,5928.0
xrPzf2fsktXjpOh1UgynbQ,12638.0,7233.0,6331.0
Kd9AG3RTpMPMEPNcedrLPQ,18318.0,9286.0,8786.0
B-l0fgiilfqjvrfB8gAdxQ,29284.0,13061.0,12108.0
TwBJk4Dl0mGhkupXBtHFXg,339.0,430.0,224.0
79_45LKCNMwf_EFKni3yQA,29284.0,13061.0,12108.0
KAJhfm3x6tzHUN3Dvytguw,339.0,430.0,224.0
aRABHxVvDFj4uVKLxlvwxw,7149.0,5148.0,4107.0
7UX5bnjhXZcW7s56ECKcNg,12638.0,7233.0,6331.0
RkpzPfRcb4iZQRGGwBc5Mw,7149.0,5148.0,4107.0
4X4Z1SiwasUAAchfekO2Bw,339.0,430.0,224.0
v7TTL6mjCRt2kBbNPoortg,3784.0,2926.0,2224.0
qcvFNvkneWv1zePa3Uq6-w,7149.0,5148.0,4107.0
orSTWbtbOqL1xsFIHclpcw,17737.0,12485.0,10677.0
8yCCPKCfv9wYSG7G1EcZMA,339.0,430.0,224.0
ldqbS7koXcV_R1ncTGYO0Q,17737.0,12485.0,10677.0
rlAz_enWAh9MM2jkRkMsMw,339.0,430.0,224.0
SVzMkTYIEjK9gSGnOBVvyw,17737.0,12485.0,10677.0
oeN92DJVnbg-IQPRjEBOZQ,17737.0,12485.0,10677.0
o9CAVmoY_AzUWeiSywrb2Q,17737.0,12485.0,10677.0
JHsKoE_h7tr-6Dubkp--ZA,3784.0,2926.0,2224.0
WhF9dNmm43ybMhvi0cOcWA,7149.0,5148.0,4107.0
BB4q2KKwqKKYobV1QbMObg,7149.0,5148.0,4107.0
PtkswoCSBSSEX2I_hopMaw,339.0,430.0,224.0
PMUzFXq8MpyRus9E4KnRRA,29284.0,13061.0,12108.0
sf0aaEMyhvJXzm4uVQjhbg,7149.0,5148.0,4107.0
h1KBP0b_rst9Cj7EZoVIHg,7149.0,5148.0,4107.0
dbMpGh4p9dTxSn5lDSKE3w,10244.0,4899.0,4608.0
6GkoIpLf70UHbwoDgPAS_w,3784.0,2926.0,2224.0
nw-oVbAtXnQEyCOXObyong,3784.0,2926.0,2224.0
eO0IBVrHOU3CezXieQ62SA,5.0,3.0,3.0
j0MQ9bbomqifALcp-n51yw,12638.0,7233.0,6331.0
4_kVaUnH9dPQaDg4nEElxg,3784.0,2926.0,2224.0
2CFeaioK5uHRVYOyloWRyg,17737.0,12485.0,10677.0
taZ1_DWvRkKp8-Pxw77E_g,31071.0,13284.0,12353.0
eOEDf0ravlF9FRDsNW8K0A,17737.0,12485.0,10677.0
M4aW1uOssDRq2vGCVnmNzw,17737.0,12485.0,10677.0
kBtdEbJoBLjgEgDXBJ9v7g,10244.0,4899.0,4608.0
rVrlWFC7fzZ6RjsybtHBHQ,7149.0,5148.0,4107.0
HLwN8pdoepWstI3iBZNM9A,339.0,430.0,224.0
vqCGYrqXQdysNmCqtcWfVQ,17737.0,12485.0,10677.0
rqCH6wW665NnrHJju5Obww,3784.0,2926.0,2224.0
5wtxyOJCYHE5Dhnmxcyoeg,7149.0,5148.0,4107.0
J4Rh_Pi_knpkKOBjFHJBCA,339.0,430.0,224.0
Nd4_ooFPQlB-5WGrysqu-A,31071.0,13284.0,12353.0
vcwXy8Tfp6B5XmIYLmGzRA,10244.0,4899.0,4608.0
PqY-AqwkkHMEIFl_5FP27A,6617.0,4806.0,3958.0
VkO17-z4-Ps7jM88zlD04Q,7149.0,5148.0,4107.0
reYXVQH0w2pv9Q6lvTPrHw,23261.0,10903.0,10093.0
egxS3LZ9hu2_rWeft9QhHA,339.0,430.0,224.0
xoY7FjiQgrFYOIcdhAGhsA,339.0,430.0,224.0
ZulmdtfskW1cwCBnRn-nFw,7149.0,5148.0,4107.0
QY-mEtmDGdUfHH-I-IRjQw,10244.0,4899.0,4608.0
D_FDV5-HZzkfVfuhwUSD4w,17737.0,12485.0,10677.0
kiFrvSe9TzlYWJgprQTpEg,7149.0,5148.0,4107.0
X6-f1v0WzsvoYZJIaYUv8Q,17737.0,12485.0,10677.0
nUkynd1gez3jqsa9oslTIQ,339.0,430.0,224.0
l67DVGeFu1BA5b2QIwMqAQ,7149.0,5148.0,4107.0
rYqxi8mRF1gxYIJgmE12FA,339.0,430.0,224.0
zvcJ_l8Smukw10dQxNbWLQ,339.0,430.0,224.0
g5-9fVNjRBo-qXfm3GrvGg,17737.0,12485.0,10677.0
2gL-Mhq2zpesKfgEilD5BA,7149.0,5148.0,4107.0
iGTMRxIP3MxMtEBN0b6NTg,17737.0,12485.0,10677.0
ifdB_oTP-FSfKbdUVrSWeA,7149.0,5148.0,4107.0
-TDNmBuVIywhoVLvWOnjFQ,29284.0,13061.0,12108.0
u3ONfQYP4CBStM4ZbBz8AA,339.0,430.0,224.0
19PF5-slA5AxjRy8eBikVQ,7149.0,5148.0,4107.0
xQMpHcYKPBBgWgd-Orz3dw,339.0,430.0,224.0
fzoKxhjYL3LD0QYklgxKnw,3784.0,2926.0,2224.0
OuGc_CYZ1Anx1wNIeZmyjg,3784.0,2926.0,2224.0
tHsDu9XnTdR7kLdXkzK4uw,339.0,430.0,224.0
9Z6IsA_uRCbkd6vj6j4oBA,339.0,430.0,224.0
OgbmQOU79dPunQNlzPzsEQ,3784.0,2926.0,2224.0
oIONHAGkvpjm_Zr9ztroLQ,339.0,430.0,224.0
z-XkqoIWGBlenJWDgSBPAg,3784.0,2926.0,2224.0
pmKSlgc8j4Wd1eAmZuMi4A,7149.0,5148.0,4107.0
UGixJyKGHLVdSepMvJ7G2w,11597.0,6613.0,5928.0
94tqDP9jqemQY3LzjeEOkA,7149.0,5148.0,4107.0
_uVa_LnA_TU4nfbaM9-6bQ,7149.0,5148.0,4107.0
TSqnLFfqvHvAzrh4qtUBwA,7149.0,5148.0,4107.0
7sg7Rhw9163kccOTCHa-jg,339.0,430.0,224.0
UDlAc_lP-I0ITMoMZWHP3g,17737.0,12485.0,10677.0
DJ2kpzMiRn5DWLi9u6XUkw,339.0,430.0,224.0
Pj5KZTS29wUPrRxWIEye2g,23261.0,10903.0,10093.0
pkKQAuRi6An04w8NZs9Sew,3784.0,2926.0,2224.0
b5quzbxKrYZBh5_wqzU4Bg,339.0,430.0,224.0
QicQ1wyzsrhTJ6D7XN0B6Q,17737.0,12485.0,10677.0
G65-1ikYzfa2EQO0NCJgXw,29284.0,13061.0,12108.0
SSZ5ESIRKXTyxw4XbIkrZQ,7149.0,5148.0,4107.0
hLtb57TXKmBWegOCTrDzyA,7149.0,5148.0,4107.0
T-AJ5X1qt5uyBkWGV5OTgA,10244.0,4899.0,4608.0
tq06j0BiOfr0t2NfsHBxiw,17737.0,12485.0,10677.0
ZjVHNh-fNE_yLt4WmFfNfw,339.0,430.0,224.0
zfBj-27JseVvIdOla-kIaQ,3784.0,2926.0,2224.0
jNhw8VBxlI1enbmqJ6N1cg,339.0,430.0,224.0
HzEllksaaZ9f9appJCRvfw,7149.0,5148.0,4107.0
zRg_Zh5z_RS36dx8Fxfe8Q,31071.0,13284.0,12353.0
lpTuLSEYYBuVCJQEH6TRyA,7149.0,5148.0,4107.0
Rj7QnT743BqwKDGmLhx2lQ,339.0,430.0,224.0
z1I-my6svCC932iJHpkGEQ,339.0,430.0,224.0
we3Hz1tUWFssx3YKNpsegQ,17737.0,12485.0,10677.0
vO85u4L651CRhiOv4Ouz8g,29284.0,13061.0,12108.0
QW813YMHbjGCCdX_VwWuig,7149.0,5148.0,4107.0
cPF72U2KCvwtXMUa_9DsCA,13924.0,7571.0,6983.0
6OTr2OQADwbA04BruS0qWQ,339.0,430.0,224.0
lU6z_3ZgwQrKg0og3lD-WQ,3784.0,2926.0,2224.0
Ng4q4enwgeuSSYWUYfy3eA,31071.0,13284.0,12353.0
IvjXXVB0OYE7XAyECkYQsQ,3784.0,2926.0,2224.0
2hbyn_VXBL2dtuk15DhO3A,9674.0,3813.0,3645.0
Ava5e1hLjDI-lHA_Q8KwSg,33274.0,15598.0,14281.0
nANcJhLZIi9E0y6ijx49GQ,11597.0,6613.0,5928.0
nerGkpqj5QAZhzeYYrfOUw,3784.0,2926.0,2224.0
2V3Vg7towuCOaNyH4xoy0Q,10244.0,4899.0,4608.0
0OhiWafyODzdWh4LR1Fphw,7149.0,5148.0,4107.0
9JaXk_9PPJVgmf0-_TEozA,10339.0,3768.0,3640.0
z_8t0AeYl5l8IINwD2LfaA,339.0,430.0,224.0
kqIP3gJqc5SSh19bVnJ1aw,7149.0,5148.0,4107.0
hX55G8mhA8zourswVJKAtA,12638.0,7233.0,6331.0
8cH4KTScAtuHtQj9_gLxNg,3784.0,2926.0,2224.0
FCc2t3iBWZ5lQM6CsFSVXQ,7149.0,5148.0,4107.0
hkJrU7khgFwwj7B4NwPXzw,3784.0,2926.0,2224.0
EH8nf6QuulriKVQFM0cN6w,339.0,430.0,224.0
mq-jKj0SM2mvvXtdzL4tjw,7149.0,5148.0,4107.0
-bgbw5LcKJ97kumwljc8kw,13924.0,7571.0,6983.0
LQDs9gLgw539pzxneQ4U0Q,17737.0,12485.0,10677.0
S7xRbOD7oTUVgKFugVQkQg,339.0,430.0,224.0
5ketACtfmzcqj9GcHnuH7w,7149.0,5148.0,4107.0
KJWSQr7EWjCCjC6-PF66AQ,339.0,430.0,224.0
CnXQQCMuhbfhp3zpXQIIug,7149.0,5148.0,4107.0
Mcwft6N1utcgRIanFEbJiA,31071.0,13284.0,12353.0
AR2btPtIeLpguiO4HMPCGQ,3784.0,2926.0,2224.0
oY1EkXqpe95mVAHhyIvOXA,7149.0,5148.0,4107.0
eIxI8HjV64E-1hgNfS1F6A,7149.0,5148.0,4107.0
XXGiq0md7re7zKZ06Ft8mg,339.0,430.0,224.0
g1G85otgU3ROxVDNS2viuw,7149.0,5148.0,4107.0
4zT0uX0TYjIZckPdtkOYSw,33274.0,15598.0,14281.0
xqe7Ag9mSaM22T694CvRQA,3784.0,2926.0,2224.0
8pVx8kQOCxwB9PKogdaVxQ,3784.0,2926.0,2224.0
UxXT8TmSiIwSh1J-V_KSlg,7149.0,5148.0,4107.0
FAHj9xXfZnT8yXiy82xQAQ,3784.0,2926.0,2224.0
nDOUaDzqY-uwuEcZ-YzWWA,11597.0,6613.0,5928.0
f1X9PCUnfXG7f0TkLbjBNQ,3784.0,2926.0,2224.0
fFEVYnq99wL_LWnP3eQ8dQ,6617.0,4806.0,3958.0
pDZr8zV6Z01HQ5RsZ0hf-Q,11597.0,6613.0,5928.0
i__JwmH0Ym5lKIBBvEvURg,3784.0,2926.0,2224.0
ViKTmf7xQ7RCqhHs7HW5aQ,11597.0,6613.0,5928.0
363WWqIZiRaIyWDS8Fh8AA,339.0,430.0,224.0
Ds9cKpbfPiXb11tjrMDvLw,10244.0,4899.0,4608.0
BBLL0jTsIdUZ0HEIOnmh8Q,7149.0,5148.0,4107.0
oERKQJ0BnBWeVV7fgepX5A,7149.0,5148.0,4107.0
ij-y9PKAetug94jcTbxChg,7149.0,5148.0,4107.0
CbSX3GNz3UHZ59wf366UcQ,7149.0,5148.0,4107.0
ILCmRBaN0aoanKPdIYwyzw,23261.0,10903.0,10093.0
-AuffQ8MxLJhFUBuSBNp_g,3784.0,2926.0,2224.0
G6U_M2NNzVq8U9NPJx_clg,3784.0,2926.0,2224.0
-YXEwrnhS4XFS6OecLJjhA,9674.0,3813.0,3645.0
WhT5I5Ho-TZH-KQ8UNPueA,17737.0,12485.0,10677.0
NSGrSt6KZn8gDtqw_Vh1mA,339.0,430.0,224.0
nmItOKXkVM0nJJjSgQTozw,339.0,430.0,224.0
-vYXWPTZQ_XI3UZ2IyZ00Q,7149.0,5148.0,4107.0
-gs5KEyNSERuoG61oPEQrQ,339.0,430.0,224.0
wrxMjl7YD90m1yeNunwKOw,3784.0,2926.0,2224.0
k-cukgdXNE_CAyMligSYTA,10339.0,3768.0,3640.0
crNzc-8DCqdBb1YhBSfrSw,3784.0,2926.0,2224.0
XDu8TTXGZMXdbL8rTrY9lg,339.0,430.0,224.0
qZUdxnM4S51W2NxmaiAQIQ,339.0,430.0,224.0
1nYhyiluPnAGssHin3dU1g,9674.0,3813.0,3645.0
Ahe4usP-JV67GmsiQmihMw,7149.0,5148.0,4107.0
sDi-52vUGNDL3wfh7k2FbQ,17737.0,12485.0,10677.0
mQltZZjm5wsgibTe9oEDIg,11597.0,6613.0,5928.0
9eLBUR4i5mnV5A87pVATIw,3784.0,2926.0,2224.0
8oPqLnINqgocRlCwcwk6bQ,339.0,430.0,224.0
gBSPq-Wc5HJpboJ5joDLEw,17737.0,12485.0,10677.0
d6oXFOut9FDvxEO2xjVknQ,31071.0,13284.0,12353.0
C2q0JokLJTHDju8ljDstvg,12638.0,7233.0,6331.0
jo3O83ASiEIQ9vPQNh1pgw,339.0,430.0,224.0
jJanldW6yrcpJrA0-NqANQ,11597.0,6613.0,5928.0
-agh_pVxtZTaODE-3NAotg,7149.0,5148.0,4107.0
4r7oHMlpmE_iYB0xPIYXyg,7149.0,5148.0,4107.0
VDRIf-as3F3ELnzJ1WMJvA,7149.0,5148.0,4107.0
j_Mfxog4RUlv3J3KSNRWnw,339.0,430.0,224.0
ImmCEJSYlPK-S-gxs8CCnA,11597.0,6613.0,5928.0
NeT9SPNHyI1U7FJt5BBCMQ,7149.0,5148.0,4107.0
R_rLbymaNFJ-C-WYE12RQg,7149.0,5148.0,4107.0
Vx-ikLaOxjbbkX4Ee4X0Sw,339.0,430.0,224.0
dJC5OybrkQzYUyheq_d9jw,3784.0,2926.0,2224.0
SmMeam9Go6HSvTvdqxmXXQ,17737.0,12485.0,10677.0
D9aoaSL6Ggvq-ZVi9A3kcw,339.0,430.0,224.0
-BmTlLuabuOD81-_9Q3rvg,7149.0,5148.0,4107.0
DhAzgpDv8EW9M0YTxMscUA,17737.0,12485.0,10677.0
6BSbEy8nXqz5lwNRH6fwCg,339.0,430.0,224.0
tX13cBUrvD5B565_XhlFNQ,7149.0,5148.0,4107.0
I6neVm1APlXJZI7zh2tnnQ,7149.0,5148.0,4107.0
chIyU8aGX4zct6GJqKWTOQ,339.0,430.0,224.0
UjcmdcXYBXHUajOb66TkNQ,11597.0,6613.0,5928.0
Y9Qv3BYtJeoHjBcWa25u1w,7149.0,5148.0,4107.0
JmsmeW-colgeA0aLNCYUug,7149.0,5148.0,4107.0
rfOqwm-Fct2t7Q076m-Dcw,17737.0,12485.0,10677.0
x_YGS3-1mwEPOgFFFfo4RA,10244.0,4899.0,4608.0
zjMJH2iLSHuJZ271I3QrPw,339.0,430.0,224.0
HLSdBO8FknYTfa3u-GsvcQ,10339.0,3768.0,3640.0
8XRHHyeJ4oeqs6PxTqqjuA,7149.0,5148.0,4107.0
TxE00aA7KvoyRro_i6Ox8g,339.0,430.0,224.0
BkC1pDqhdcRZ_G6fv_Dnmg,17737.0,12485.0,10677.0
6jtPTI668vipCka_GnTQ_g,7149.0,5148.0,4107.0
RTCQsDqN01oJDLLo5sHCdQ,339.0,430.0,224.0
i3841Bpqyu8zGZRFBHDQXQ,12638.0,7233.0,6331.0
NtM5HKXI8MzV8QDn0HLeSw,23261.0,10903.0,10093.0
5jcr2_YcxIn9vBpApqousg,339.0,430.0,224.0
Q_Go71NA8vTq2dL5Fha59A,18054.0,9842.0,8802.0
5cHIwjTIlUNY4IhxXnwH0A,3784.0,2926.0,2224.0
bWKeqYvdiKkKo11V2m4_ng,17737.0,12485.0,10677.0
-f4nL7Td0jOKbRvi9mThqA,3784.0,2926.0,2224.0
tMzQPil_7TIHnaoToyQxuQ,11597.0,6613.0,5928.0
MTZmxqQiuLMZvvbmxOaTPA,6617.0,4806.0,3958.0
lpOlN9JDQwl6KIvcYtce1A,10244.0,4899.0,4608.0
Znrhf-sxuxZ8iT4rJd59jQ,3784.0,2926.0,2224.0
NQckvD23dSMqnVOItPz3ZQ,7149.0,5148.0,4107.0
EE14LUTGkw7NVcpP0d_x0A,6617.0,4806.0,3958.0
H64dypD_UfxAw_RfOTZ-9Q,23261.0,10903.0,10093.0
1wqf_uymkDuOpvICtUATqQ,7149.0,5148.0,4107.0
fpQIrQ60meYNl6XGbTBl8w,3784.0,2926.0,2224.0
lWOgTfz55GI3BqQF0GbPBQ,339.0,430.0,224.0
xaz-Zt9lP-Y2mzv8zEbVLg,7149.0,5148.0,4107.0
fMBgHhtXRFcHRyEkyT3X5A,7149.0,5148.0,4107.0
eUM3W7s6CUZkaUJDTRbP_w,17737.0,12485.0,10677.0
gjSuMaaDO8EOpqjvmjr4Ag,339.0,430.0,224.0
N-j7w5NNv6Ioy7EgQUoadA,339.0,430.0,224.0
_IBpAWtOXExY5FRg24S_PQ,17737.0,12485.0,10677.0
v04inzIk2i3VKbwf8NtVGg,339.0,430.0,224.0
ozqToA3UdJEewIowVMHlRA,339.0,430.0,224.0
Nb5q_3-SvOtVeUgZIqYZTQ,18318.0,9286.0,8786.0
K83UJqM4dgEdD5_JUPLd8g,10244.0,4899.0,4608.0
wXI2fbZHBMJoaP2bukuDjA,339.0,430.0,224.0
z55D63Q5OCceb-_9yZwGmg,3784.0,2926.0,2224.0
VISOnTiFma7PWwySoAFJgQ,3784.0,2926.0,2224.0
KcKwjGKCeWL40jBm3zHnwA,3784.0,2926.0,2224.0
hIfzTioNknYq4e8puMZF9Q,339.0,430.0,224.0
