business_id,closest_mstop_dist,closest_mstop_id,closest_mstop_type,closest_bstop_dist,closest_bstop_id,closest_bstop_type
obd-z3P4N5WOwXVvAKtL9Q,0.00572496199552,10,metro,0.00128538206382,115941,bus
LQsZ3UJPUcKLDQJaI0T69w,0.00779469179891,29,metro,0.000119766606361,118662,bus
VIxF0lZJmBfJYgcuQXOi_A,0.00142430003862,47,metro,0.000508403186456,110814,bus
4dH8s1dsML6jXO9ol00mkA,0.000561270704007,31,metro,0.000767326493651,116882,bus
nJwzIiboAN8TFrIJUzakuQ,0.10420114238,68,metro,0.00103220723216,3200907,bus
znKRJ6CrJXlpsq1huRU-kA,0.00432322989666,36,metro,0.000251627578416,144181,bus
LX4goUHAbfFFhuiYptBHZw,0.00477517551196,12,metro,0.000725003565516,141604,bus
zgwuLVCLutR6tVv-nHIhzQ,0.00172867778953,14,metro,0.00116603057421,118223,bus
r-J2u4W6jUOHrwgKd88Lrw,0.00697363294273,16,metro,0.00119026905362,116844,bus
Mzav4lzj2TaQfPubZD-l1w,0.00319012926697,13,metro,0.00173741749157,118581,bus
O1tSroSISO8Xs8XfSr26Gw,0.0845911142615,65,metro,0.000827162015556,100054,bus
LnHFi_AulCl08JFH9x-9dQ,0.00381379637108,16,metro,0.00119723663492,115484,bus
CZCPO_UAI0fW2tsAxiMBdg,0.00574982258683,6,metro,0.000593240406595,109893,bus
iLmW-Cir135JMhAsBHP9qw,0.0032987200745,31,metro,0.000260005249951,116243,bus
ZlUpccr3Q7CHGsemS-A-hw,0.00279249176543,12,metro,0.000183565410682,130422,bus
wvsJxwsQe1Os0ogUxVWHAg,0.0029458447651,34,metro,0.00118306119031,114574,bus
P6yjl6_77r5cKRMLIPqKpw,0.000872203101349,9,metro,0.000703115388832,130612,bus
DoKUOUwAsWrlRY6ehzQV_w,0.0014938676446,31,metro,0.00126860423757,117183,bus
0giHAKqhmiCWS-bMPzMjQw,0.00344605705119,39,metro,0.000245606596004,2701072,bus
Qcbn38-lIPBrVSiH2XOmSg,0.00256317486137,10,metro,0.000873982019257,116984,bus
cy-xWBCtsmcNd6b6it9rcA,0.00140096575619,13,metro,0.00040747251442,139135,bus
ziKU3JuJDkZ9pX-vsl4nwA,0.00289287491779,34,metro,0.000982221507608,114812,bus
yEE4tvMCBTka5ZYUCto16Q,0.172300661849,68,metro,0.00115149504594,3700432,bus
76VkIOkxRgM0-uSyTrChmg,0.00152952033331,11,metro,0.000911560118697,143783,bus
N0euXkkYkOSrrckohlQkUQ,0.00325092591425,13,metro,0.00191843761952,139135,bus
lm2W15OiR_Lw1ZDQB36MZA,0.00593350137777,9,metro,0.000314861556879,113591,bus
nqgl_0ByskUCxm-I6cVpaw,0.00359629401052,16,metro,0.00127970512619,115742,bus
pMcvw3YU0kHYe3XdC34sSA,0.00311420724101,59,metro,0.000800537032251,107794,bus
AQoIv95mBZJzcY1jyoZipg,0.00263769335784,31,metro,0.000498157856513,116244,bus
gDWgtHRmCDWuI5IKFR5lHg,0.00107382878522,9,metro,0.000100750483872,113752,bus
2S4FT43_UoPZp6pKHrbscw,0.00314286657687,5,metro,0.00199287463731,126594,bus
VvdgnLJx5b3iiDjxSnzOqA,0.00258175267017,33,metro,0.00121928259645,115072,bus
XZ-FSFJWchQTfZ5gQFncuw,0.00310403261096,8,metro,0.000502397701029,112541,bus
2hIKRM-dQlQBzTIscqE6qw,0.0099997438252,25,metro,0.000908660426129,121364,bus
QWnXGuH5IwasSFl1bJLy9g,0.0105459705902,23,metro,0.000315447761124,142772,bus
NSJUOhWxe7ASwxBboiukMg,0.0299934753468,65,metro,0.00186559089298,1902884,bus
n0PjcC_7xIpBaEkNXs4nUA,0.0770709910161,45,metro,0.0649371673204,2702215,bus
wWl_iYyMktneImhsOZg4dQ,0.0146218965955,9,metro,0.000380942843484,115792,bus
hr1mrZZCSEErFj-xKW0YQA,0.00134811015871,13,metro,0.000847662668751,118423,bus
yP6EN6aa98a8CKUH3MSt9A,0.00647170632291,58,metro,0.000397304077508,2100402,bus
mYjYJbAt5udARO0-Ema1TA,0.00778782235096,9,metro,0.00029076342618,114842,bus
31tFqUm30L331A4k_YXJXg,0.0093474690826,7,metro,0.000235845818275,110374,bus
GuZpuPZhffsbDF7l3Nd0KA,0.00423764293447,31,metro,0.000129680530539,116624,bus
pTg5vc5RuY3SKWQX_NB6ew,0.00408676706701,61,metro,0.00179922890707,130263,bus
ynKz0tvG0ctSZB8qX08MbQ,0.00275140689607,33,metro,0.00105847722985,115924,bus
w5r0exaB627Qk3uj9pfgWw,0.0107672755152,7,metro,0.000258165102215,111333,bus
8mHWXDiNDxARV5tgNGylQw,0.0082304259434,7,metro,0.000480749217376,111791,bus
9cyLwyLtcVyn-cavdpHaSw,0.10603416042,68,metro,0.00175490186905,3200866,bus
wvFlOhqA_oSzbY6ZIAprWQ,0.000628202419614,11,metro,0.000321350711834,118804,bus
lOftRK9D9VMXQDq1ljBgsg,0.00124497001842,29,metro,0.000818339230269,119564,bus
7Uouj_xLTexDpBC0dD2PvQ,0.00408103959304,8,metro,0.00194748765335,113362,bus
k-ClRJsPYJtsI8NRtiLdTA,0.00557488198979,14,metro,0.00040545702609,140286,bus
fhNutZGY-jQdciOfXcX0rA,0.00794428514656,10,metro,0.000100744677275,115221,bus
cFhOYsuTQIqM4OiWyL07EQ,0.00628487572033,8,metro,0.000346476002054,112601,bus
XyGziqqrNJEDmR5x4F1q5w,0.00175958102116,34,metro,0.00102189459828,144412,bus
0MQbIFVam9tIRLSdz5_Rag,0.00228878604067,40,metro,6.27625684667e-05,2700772,bus
7bN7IAGf-RkR1DCj6MpwBw,0.00512917773138,12,metro,0.000540828438596,141673,bus
66Lwvy0_kPwozw2r3cZX7g,0.00387150528994,46,metro,0.000217513240982,112642,bus
oKFY6XJzpgnU6-9hAADqtw,0.0103347051419,58,metro,6.11127646288e-05,110222,bus
nMJwdBbLDD1O9i4WIEGxHg,0.00454276250425,46,metro,0.00039413115836,112922,bus
VZLTYr_v1vLSFKBw1aqhaA,0.00463530500399,9,metro,6.63783097106e-05,114651,bus
4w4azNxEQZ-aBk7483urRw,0.0100971433158,14,metro,0.000568867946019,119414,bus
oGpY_3_loSJqaPqQU8_s3A,0.174708022135,68,metro,0.00199258657278,3700308,bus
REGv4L5KRpEyyUZd06u9FQ,0.00284281559901,13,metro,0.00202036841442,139135,bus
oZkrlDD8F9CWGvOMJh3Mwg,0.00563756719251,61,metro,0.00131089826073,107893,bus
4G_YhAHiTSlyUGtOWTCMsA,0.0252879163408,68,metro,0.0382079582922,143452,bus
8aCB2_NZke0sy6K1ozim0w,0.00583212570852,40,metro,0.000190820543971,2700972,bus
MJP7GIReUsDiUUqRenQPrw,0.00182685475066,39,metro,0.000562766452445,2700911,bus
02Cm2zI0Humkvch8aw2LwQ,0.010050064056,8,metro,0.000695332244317,111914,bus
pISEny3P0dcJOa__mnIKdQ,0.00541424375144,9,metro,4.08754205009e-05,114522,bus
np3mKsqK3pfvAJhrTp3SZA,0.14474532991,68,metro,0.00135699235075,3102819,bus
NBmsGHqo7C6ZpyrIb3F_aA,0.00489604870585,47,metro,0.000146372572568,2200174,bus
NkE3cTS2xY7reIRF0cEyZw,0.00165001054845,32,metro,0.00128951689016,116194,bus
8Cuc1KWo1sLhAaVHxsY_pQ,0.0022603820761,32,metro,0.000470117570393,116564,bus
0h4Acu2I_OekwGL79lQWnA,0.00436871889803,10,metro,0.00172079726,115941,bus
p488cVN1_Fy9cyWxMzvxig,0.0038946693056,10,metro,0.000930472675576,115862,bus
AMOsu5HyvZtWprcPETSeXA,0.00362477385226,39,metro,0.00015898326957,2701024,bus
GbFaWs2C4dP_qoR_u_7pqA,0.0038699721769,39,metro,0.00037087174333,2701024,bus
EBWNHS3j_5eqGuvp1aNdDA,0.000898351362222,39,metro,0.000618581417442,2701047,bus
GCPvebQTcO3akYCa8tLf3A,0.00300591729095,39,metro,0.000290357297129,2701022,bus
dWkvDQ1uJUXki0JTd1OyZw,0.00332671581593,39,metro,9.19973912516e-05,2701022,bus
fC-4NDgPZ2PBXQxbFfVrcQ,0.000387671832866,32,metro,0.000152143517764,116182,bus
Gp1wm1J3koji-dLlMmMVKQ,0.010729769292,46,metro,0.00117196884832,137200,bus
gu2MYKYhIC8sdHtsCcjXVw,0.0638948082752,43,metro,0.000409449288691,2800412,bus
1BHfdkNBgyQ4-YkyB0digA,0.00319857137016,30,metro,0.00125795079793,117573,bus
kmueG82xmhU__idXyzL6Vg,0.00769344784216,9,metro,0.000964826875655,114451,bus
LsJw-AqIy0fqrdQz2SI64w,0.0044027995696,12,metro,0.00126718737762,141673,bus
gGw2ok7mm-vNJ5kosA2ltQ,0.00511111975207,38,metro,0.000179606013261,117953,bus
ExNHUf31WOO6xX-9-kd0lw,0.00811666365447,7,metro,0.000160742900306,111791,bus
dtDpGI9KtuNXPeupF4r7Aw,0.00351642924569,13,metro,0.000289669190627,127123,bus
cbGWglLc04vr6ThCPWLSbw,0.00142132965915,30,metro,0.000468802730379,117811,bus
oDLE8X_tZsBIZBCaJYt_5w,0.112168890708,68,metro,0.000445262372087,3200743,bus
lPlpdssp6gg4Z1VcfTjliA,0.0073800008916,25,metro,0.000592652140793,121122,bus
yv_rPtiqHrKBPr8kFcfHYA,0.00778067811569,25,metro,0.000397264068344,121122,bus
91FkmmU-qCSNpbUjrRHXtA,0.00907250682762,9,metro,0.00151332941871,113443,bus
h1ditO8-1xE8ycRTRJEggA,0.00881435743602,13,metro,0.00103016892305,144485,bus
8RN9GDhSj4jbN_bDprC_9w,0.00676765314318,12,metro,0.00108646652972,144045,bus
GUACaVK0jB-T2AGZO-QcaQ,0.00437729494665,10,metro,0.000250180434883,144511,bus
jDfa5mrvdkmJPkGmucN6VQ,0.002881716282,31,metro,0.00115837408897,117183,bus
Wpwe6xzqn3ff7UrNIKttOw,0.00362869184621,12,metro,0.0010474173995,125187,bus
4fxJOIt42Vp9Ej1cOjQ4dA,0.00694560974574,9,metro,0.000556834571488,115272,bus
xB7zCTzPNAcoUrG6K70T-w,0.14459463734,68,metro,0.00127659900728,3102819,bus
Ro6ZqgAPSbf87GFpkiX9nQ,0.166578113614,68,metro,0.0007029986771,3100442,bus
MlhRPjzp00BxNA0ZK7W2zQ,0.0105251428494,25,metro,0.000433632332742,121364,bus
xrZXfIzFEHxhEiQzvOlNNQ,0.00397896647511,12,metro,0.000582211825723,125187,bus
WrmwgaQo2lQHuknTFqBvCg,0.00189652414959,30,metro,0.0011357283346,117811,bus
7DuHrdeK9J-wH_UlfZELvQ,0.00190358489698,32,metro,0.00081310925465,115802,bus
UbwrrAjcfKQDn-uYBaB-uw,0.00437404094403,47,metro,0.000812874516748,2200174,bus
KOe4T7YvrdZpHlj2jkG_Jw,0.0106282847172,13,metro,0.00160426730328,144485,bus
H3m3KyBIogJ7CJO6RaSouw,0.00258585893661,35,metro,0.00102638240436,114204,bus
9j1YqDsGd9jsOIAHtbdIew,0.00637852776901,8,metro,0.000886465848189,112601,bus
8DJ_4MzuKxOHSJfZIBdlfA,0.00412723959081,36,metro,0.000133162457177,115442,bus
hw_NPrcmoUaYCN1UplwmBg,0.00576653038576,12,metro,0.000193865133531,141673,bus
yRJDlRxE9UQRHVLzAzaPcg,0.00663278837443,10,metro,0.0012923205562,115941,bus
d3BX7NS69ZPZP2EdS4UfSw,0.168044386219,68,metro,0.0012379991034,3100444,bus
eS1ueKiutSsiCCqDa7e-gQ,0.00793850563329,50,metro,0.000768644319574,106821,bus
C0ULJP7d6LfhPxsbgx6KWA,0.00687564810762,9,metro,0.00195684841008,115198,bus
s65nwsxWv2PbKgMwCaoJGw,0.00268297626561,11,metro,0.000981270698502,118102,bus
3IoePTtant5poPLXetwU_g,0.00223334926959,5,metro,0.000128618661162,108932,bus
X5_uXVICzEZF9acoPXXr1Q,0.00548934941591,7,metro,0.000158631680305,111112,bus
mBoBqddiTX3NyGE0Xiz7_Q,0.00132572440953,5,metro,0.000140457858446,109152,bus
0IQOsICtJ9rUX_-Bh8fqtg,0.00128139331979,32,metro,0.000310746263045,116011,bus
uj49Aol_rzMjPbpokyRYDA,0.135711434338,68,metro,0.000657136972026,3102926,bus
EoHNVKLgY2f8B2avLGegfg,0.00312596207591,31,metro,0.000141998943661,116244,bus
06QAx0Xk6TtOILWtqGcTYw,0.00112256330333,35,metro,0.000426793357503,2200457,bus
OvCB60lFk89Xa848LyxUUQ,0.0221111163556,68,metro,0.0123639795653,102402,bus
wdVKbAzdJmLVTHHiCD69uA,0.00828888999323,8,metro,0.000717814683608,111791,bus
5bdqYpZ_uuYMdiTAEs07bw,0.00854578964461,16,metro,0.000335543514327,117162,bus
h0duYgS5-WZzzCuzq-Qu9A,0.00309147538308,12,metro,0.000802164068722,130422,bus
juhvbcenX8XIMaNgVXvxWw,0.00600915318492,9,metro,0.00107925103659,113591,bus
a1fldZ6mOoQd0Cyem0ioIw,0.00489161723156,9,metro,0.000201232055102,114651,bus
BCYplR83yt7q4XMQxVh0cQ,0.0205735404138,43,metro,0.000645501634391,2802064,bus
W_t7lmQapgPogeKlsqqQVg,0.00544794355584,12,metro,0.000719908597985,141673,bus
PMxd3Ii2uXLItHww3ID91w,0.00814023945103,9,metro,0.000146444255609,114451,bus
yfHJe8yhZLKH-pkbU7ErOg,0.0109973587456,7,metro,0.000372593853938,111291,bus
IXzdRN3U2JgostjEB2CkeA,0.00635470369175,9,metro,6.36915221995e-05,113121,bus
-KAQuO3YdaSXkG6nwFkOag,0.00577701150596,9,metro,0.000764119846625,113591,bus
8sFyzo9g-hm5xcNUDkuoGw,0.00259303902979,61,metro,8.28312139224e-05,108292,bus
fXY_BcqFhyf4AdfS3No1Lw,0.0120653902589,60,metro,0.000169668205627,106284,bus
2dBQuxB9xYZDvtknnqMcGA,0.0059489285363,9,metro,0.000199741658161,113591,bus
66FJipUUNZhvEFB0tryieg,0.00897639598782,8,metro,0.0012307531556,114153,bus
lvMZVGiWH12U1mRkSI25DQ,0.00479019513798,12,metro,0.000931592110321,141604,bus
_0CpbHd0QcxblPByFYkaOw,0.00710004947025,7,metro,0.000305200065517,111551,bus
JjZtTIzGvogUQRvNTPLVug,0.0105813572457,9,metro,0.000308726027406,115344,bus
DDll_nkH89E4LrMCJbrOsQ,0.00342393327184,10,metro,0.000368423465599,117432,bus
TaLGBamBtM0xi5FuU4uvFw,0.00051484075208,32,metro,0.000619344815114,116182,bus
vNGkEUtsi3sKXVUrEwNMyA,0.00093775393484,35,metro,0.000400806099545,2200454,bus
q9h-BNTjOWpF91pgWHm9Og,0.00323973508948,13,metro,0.00189647832838,139135,bus
dfgENBCAfScTV-iA7sEDmA,0.00772753705911,7,metro,0.000550005454521,111791,bus
IR8dHLEiScH-qV7rSTICfw,0.089893649651,65,metro,0.00149797328747,3002202,bus
rVYgfIGN4XMty8kvdTY7GA,0.0020466991861,32,metro,0.000435026205886,116703,bus
F5sjs51uyV_8PMgmvJsWPQ,0.00427682343801,11,metro,0.00015798645512,118381,bus
lwV_qMCHcjRa10-MJK1Eqg,0.00219724048695,33,metro,0.00103739139511,115484,bus
LKsPRVP18GPXeH8Ufs7CMw,0.00148404121235,9,metro,1.8604300568e-05,113753,bus
ktaBZfjzwUtVICxUuYAKng,0.00363618204714,13,metro,0.000422641786864,119594,bus
kj09jY19LrfCFKQf_G_7PA,0.00383505901388,42,metro,0.000555105071133,112133,bus
Q-VQ-cLpwLslWxQKQB27yA,0.00233880426929,11,metro,0.000525451053871,118974,bus
P6gg-9Cfh91ZVWE_vctGAw,0.0741346531256,44,metro,0.0650516584988,137439,bus
vP6KoFPowDL73wnhp3Dr3Q,0.00444580028791,48,metro,0.000232214125326,108142,bus
FgvY-NsAgoOFDkd-cePwdg,0.00252948023515,31,metro,0.00118637357522,117573,bus
78H9p2AzeUmLnQsDXYMQpA,0.00282583658764,13,metro,0.000189188847447,118231,bus
jO8IWN5imZJ5Nq5qPLqgFQ,0.00485116551459,64,metro,0.000557765586954,110323,bus
EszEYUwjB8wrO_jkLRXPvQ,0.00252582857692,31,metro,0.00155627375484,117573,bus
d7yEPVrczwKe-Un9tSywbA,0.00308774335235,34,metro,0.00104714431193,114634,bus
0dZDsLpO8xcluLZZ6sXtLA,0.0029345558543,33,metro,0.000272834674454,115072,bus
T19GPqh8wFWOc8XlDBOejQ,0.0887674845155,45,metro,0.0682765564114,2702215,bus
WnVcsGemIokVKUHq-KKXuw,0.00370113777776,36,metro,0.000493740873335,114444,bus
qNnzJw1Nm6u2cXIxx8SLXA,0.00196824236313,34,metro,0.000753042495475,114414,bus
dWCZbV5f9zzRcP0FMbtLIQ,0.00692052479584,7,metro,0.000290763907672,111551,bus
yBinHEn7sYSJ1k-mh8mD2Q,0.00212425799045,34,metro,0.000650649529316,144412,bus
uUJvOt2-Zq0L7xQmeGlT3A,0.00221494679168,61,metro,0.000626964983071,108292,bus
mAcsG_c4oEULI1EYNxEetg,0.0058984048047,9,metro,0.00120995439583,114651,bus
7Hvn1Q7AXG_ewlazuiQzHQ,0.00144857100619,34,metro,0.000922543310631,114561,bus
wnQT53In5WIoimusA1EpOQ,0.000958692990484,10,metro,0.000650850866175,116927,bus
JMibwte5ILWLqC5aa8hzBA,0.105518164086,68,metro,0.000360518529335,3200865,bus
AnFxI5_JDXb7x-ZVaaUhEg,0.00727051153633,31,metro,0.000458209559044,101401,bus
dxnVC1faiD1jK73ivRAjaA,0.00659551556723,46,metro,0.00155998602108,112274,bus
f-U6qlaxXG2Bpg51xM_LDg,0.0162252764405,65,metro,5.79531707515e-05,1903123,bus
Xibj6xb9tn1hVBauhhumWA,0.00192837382269,33,metro,0.000681509647778,115923,bus
m_jDMll6W-PiV2v9xwHpBw,0.0198134524011,68,metro,0.0338292623486,143452,bus
GVUbIYS1cRM6PeEDwCqdwQ,0.00318706812761,16,metro,0.000814669288728,115491,bus
wMBy-fn3jkZ1VabtikmQDQ,0.00472473092779,12,metro,0.000960398427735,141614,bus
kEcBrySoVcimKF25wLtgmQ,0.00323115507829,36,metro,0.000722016301762,115444,bus
ONSmMyqe9_mAEAntoLzddw,0.00936516926968,8,metro,0.000816360612727,131762,bus
C086Yzat_a5xYPE9KN8YCw,0.00323048226741,47,metro,0.000654307328414,2200164,bus
2331fVy6Nl0LKGYv7FIyDg,0.0271987523105,68,metro,0.0347392543997,102372,bus
vmYJoSAqvZDI3nYArOkH6g,0.00262201432681,9,metro,0.000222305488017,113431,bus
1viQkersNTLdu3paSlTVmA,0.00348865940584,33,metro,0.000176934027248,141543,bus
QQoI_gBJTzG33e53pqbAUw,0.00103043399108,30,metro,0.000727524302024,117191,bus
1LssNZj0_KKTLwduP0ZFEg,0.00234173305054,29,metro,0.00064661803254,118881,bus
HrgYs4zFklk7KKxm4CQUkA,0.00768393007842,10,metro,0.000526949380865,115221,bus
WJ498Lutom0_eBoGW6Bhlw,0.0891754476636,68,metro,0.102039297611,3602202,bus
pG8nRNktGCqq2M-apvL9Ig,0.00507459035786,10,metro,0.000997001955864,115941,bus
uxmBDWgMqzDa1p129AOAYQ,0.0271557819939,65,metro,0.000390770137045,1902880,bus
OCIVR4SlMNx5iGjf8x5_Og,0.00472413960949,9,metro,0.000455717950038,114652,bus
gd_Lm6AA_OLfr9qzHS_2YQ,0.00141649641369,14,metro,0.000471047651528,117563,bus
vqiAO2bD5CcPaiQVhJlLJQ,0.00618505767959,13,metro,0.00108398454785,131633,bus
PjvADJ64P9Qmx9_PE3xpGw,0.00888834829256,7,metro,0.00100347624287,110702,bus
zRcxveRl8oU1fWiWMKF6eA,0.00538818531604,37,metro,0.000431282969749,115764,bus
RkbuVENYwvKW28jBN5TvSg,0.00325868953416,7,metro,0.000922805548308,111354,bus
fnOOAQcBlGqI-md44pJxCg,0.00202379858928,33,metro,0.000165448269865,115802,bus
iFnk7QzYMSv9p8Kd1ISp3g,0.00253361977022,33,metro,0.00139662519668,115484,bus
5jtqM4rdky52oYrIgWm2bA,0.000919626282795,10,metro,0.000604488626856,116927,bus
q29W3sXrv4U6VVC1Xx4J2Q,0.00691034644646,8,metro,0.0014704846174,113932,bus
xWUQak48XdNZ4ZlkaI4zng,0.00718024784153,9,metro,0.00165083441993,114451,bus
iI6-UCy-gnai8raHwewE4w,0.0049402103356,47,metro,0.000380664366601,2200174,bus
PlkKNspbT-Gw7EvDJzaV2g,0.00729270598475,32,metro,0.000391099705958,101401,bus
aOzoPhMtIfzhgzDnLmaaYA,0.00826823282207,37,metro,0.000213215853068,118343,bus
yQnn-x7aJUIfptlSB7vxEw,0.00760039511211,17,metro,0.000218326040586,116844,bus
jWN_2gdYwGbc4sAvtUUWIA,0.0304409070696,68,metro,0.000700586625614,143476,bus
VCBafH_-WC_MGJA7H8HXDQ,0.00337102286898,33,metro,0.00150872085358,115924,bus
EyWKKd2DjQPZlNfttSw74Q,0.00462671816429,14,metro,0.000426019619206,118761,bus
mJBFKhf_bEdIQP7Rjy5Kxw,0.00271780479432,12,metro,0.000431275434033,118964,bus
OPDN4LlACJvG6ESokoCgcA,0.00733698934712,10,metro,0.000275719930377,115362,bus
1rB6zlRW1OhY3r1xkKEwrQ,0.0041483475457,14,metro,0.000146487405613,118761,bus
6XFsms-qsfe6XyNOIg6FOQ,0.00147471983781,33,metro,0.00110707145209,115923,bus
_TMU3CFI_JivbU0ucjC5CQ,0.0115911673139,7,metro,0.000209020812357,111582,bus
qB5TVOc4siIlqKOYLEo4gA,0.00202158319394,58,metro,0.000327036404696,2100242,bus
ivm3ayyeXZotB1U96uoLaQ,0.000928972017883,10,metro,0.00066729544432,116927,bus
ZsxeUrghlhVPNg-CrjZr4A,0.0108624891807,9,metro,9.82700361319e-05,115344,bus
zFdjvu_aHnEoqJ3u4JRXmg,0.00397356203173,36,metro,0.000638290858467,114162,bus
Nnodg9a5OI06jeRkGb3oyw,0.00286616714096,34,metro,0.000872258493791,115496,bus
8A2mLrWUG1pJ6vjdUE4cow,0.000634226410673,14,metro,0.000712624403171,117789,bus
z2nZ6iM8v8jr_BUERdiLWA,0.000274052549699,33,metro,0.00034064204085,115543,bus
K3BytBBhK5PLmDP0sE8Pkg,0.00204331668861,9,metro,0.000538934958985,113572,bus
T8Xow6Bn4VxG5E_-kmkvYA,0.00246380941834,31,metro,0.00132136529771,117573,bus
luFEJBNfIVaRGVr09qhf0g,0.00751913418485,23,metro,0.000209315288501,125259,bus
Wbqn9wpm2dDa5t82nIZEBg,0.00393061930234,24,metro,0.00311606991256,119490,bus
DIg5RR8NGGnJoAuBcoJO_w,0.00511887294823,9,metro,0.000446135696849,114651,bus
5j2DHo2PkkfM113s8a9r6g,0.00366391912166,7,metro,0.000156643320956,110931,bus
zaEKEILkFYBeARF_rXAJdw,0.00806396309827,8,metro,0.00191678330805,113932,bus
APxVYJuGqlUqr4ncoY5uLg,0.00309262481559,32,metro,0.00085127859718,116194,bus
FAnPu3HT2wMCzn1ewgph3A,0.00659282910138,7,metro,0.000991260692243,111551,bus
tucpCgt7MmgItc0Ka9SThw,0.00164641489302,13,metro,0.000646197647767,118421,bus
F3eY7CiRujPJG9UVYK8CLg,0.00421647147862,46,metro,0.000672446971879,112922,bus
ERjQd_bo5r2VOAzyfghNgg,0.00305869948997,9,metro,0.000370540105794,113574,bus
W6VLSMAjMB6UYx5Gt18hVw,0.0140300007997,9,metro,9.48991043161e-05,115793,bus
cHj7cwg1vTW9N0VkSxm5Ng,0.00269559264356,11,metro,0.000684560954201,118692,bus
5hWGM860N4EixWgI28FJYw,0.00277417992387,32,metro,0.00150190687129,116194,bus
wCw2ZjIuUk_G8eMXMN0rrw,0.00310899570041,34,metro,0.000846329672206,115072,bus
pOjR47ymW1TjMVcjJms9ow,0.00577063968205,9,metro,0.000390481676913,114522,bus
KThAZ2gDjz02l1ZpTADe4g,0.103685266189,68,metro,5.80528207803e-05,3200907,bus
HP7kxxtre9bOw1qEYkTvPw,0.112828349602,68,metro,0.0013123103949,3600878,bus
z2gP9moC7j-OgM0K7Au9uw,0.106582818792,68,metro,0.000977218972729,3201544,bus
CTMPC_wDXHbXU2Iq7TBkRA,0.14254950935,68,metro,0.00135662967915,3200053,bus
YYmTjpFyEdpCFUE0_J8OhQ,0.0205888948884,68,metro,0.0356422465023,143452,bus
0M_abgkiTFpFUjhaF9CW9w,0.0042418156995,33,metro,0.000849496295167,116503,bus
Q5DZRtaKqX_Yq7WPGfD8Ew,0.00591342276266,7,metro,0.000438112508368,111114,bus
433QNeRTz3-cMcAnTYDoYw,0.00635499622345,9,metro,0.000161607549325,114082,bus
7Ub3SaAaF-vOSzUXHtOi4A,0.00339728931944,13,metro,0.00030501855681,118234,bus
__Y2jjdCFHvq3rzSbpDBlw,0.00258949995366,31,metro,0.000600180481189,117183,bus
j6i40RsnML5H7PfDvn312g,0.00600759958136,47,metro,0.000417939146281,2200184,bus
4Cb0o2AU9PWN_7ZCfwYyLg,0.00604201001323,13,metro,0.00194218536704,131633,bus
fqLNnjdaHXQdTUcjAmg1zA,0.00546642586338,13,metro,0.00114190705402,141697,bus
a6Y7l1GRJxlX7_Yavnh8bA,0.00312372199308,31,metro,0.000140999609925,116244,bus
mSqsrgE74mLL_96DFpVsZw,0.00197798085178,33,metro,0.00116430290303,115484,bus
8h2HW96A31DulSYX2ZczCQ,0.021527641627,3,metro,0.00109057802107,2000453,bus
_P4bNzVHkm-rQHMxAioZwA,0.00748367924754,6,metro,0.000133571254384,111064,bus
avh4K1ouNV7VYsUxK8FFag,0.00283061129971,33,metro,0.000775998150766,115072,bus
YjeWJk86Ivp-5zKJIvY0Fg,0.00215354940737,34,metro,0.000516638606757,114812,bus
vrJcDNEeQ57W9pI4BMz1Qw,0.00532939453691,12,metro,0.000402295575421,144045,bus
27E-szWO6eqBAzqPkVuV_w,0.086635902654,65,metro,0.00149527209393,3003447,bus
zHFQpbngzb3M0wUpICpHDw,0.00867171698539,7,metro,0.00078973003199,111643,bus
8ZM_7YH3BgiMAvN0yY5g_A,0.0135767752703,9,metro,0.000409493272226,115794,bus
C9UEigj9cctfzrBcDqbWQA,0.173892979919,68,metro,0.000517635586096,3700341,bus
5KHgf6IPk0ujgou_9cxDkA,0.00700639466345,53,metro,0.000187191292526,2000283,bus
FdsURPyWOIBw_celn3NMow,0.0786080253646,44,metro,0.0677716097191,2702215,bus
nfw8dgUq5u2p0DP3Jo0N0Q,0.0140966079168,68,metro,0.0333212067993,143452,bus
IOH0vl3ejvMNuOiC3TaZ-Q,0.00404328742609,31,metro,0.00061343981775,116522,bus
YnOiE0H5QVSYBb8l3neAXA,0.0092664529572,9,metro,0.000156364752674,114761,bus
63O6fTfMux4rsfAx6sJkDA,0.0113830169424,68,metro,0.0329283033208,102762,bus
tfeq5hppvJgn7msDy12nmw,0.0138782025962,68,metro,0.0331411920621,143452,bus
JZML07468LPKJQmvJ28DIg,0.0155077734795,2,metro,0.00121209239813,103726,bus
iS5eqD1SnpC4XbM2C3bpMQ,0.00999968683334,13,metro,0.000155794383359,141702,bus
7P6fSrKlh24rQ8ta3L0sOw,0.00160361270263,15,metro,0.000303827747253,138105,bus
H30ZFQRUFMP_IyPHAS5-yg,0.00250109768901,32,metro,0.00070613925681,116703,bus
GVkj5jIasovqFrx442-NcA,0.00151699684537,33,metro,0.000732243702433,115802,bus
3d6j7gdEWb4nFuOBEuvIvg,0.00564988387314,14,metro,0.000348615805733,140286,bus
zg6g2yKfZc_RhUKR4_06Mg,0.00096361270747,33,metro,0.000674795561631,115141,bus
EXdKd9VZ1-qUsJEcGC5J5A,0.00571784362151,10,metro,0.00141109052864,116626,bus
V7JvMqUCYP0IN77Immb_0g,0.00536173673823,9,metro,0.000669073127545,114651,bus
